"model_id","moderator_label","eng","moderator_percentile","moderator_value","fit","lwr","upr","panel"
"M6","Trade Freedom",0.125513361462729,"10th",5.03466546121173,0.562596550550746,0.304416665566182,0.78964163650275,"Firth PML"
"M6","Trade Freedom",0.128241912798875,"10th",5.03466546121173,0.543713420813207,0.280496879438408,0.782762872748315,"Firth PML"
"M6","Trade Freedom",0.130970464135021,"10th",5.03466546121173,0.52484808519884,0.254679502942586,0.776712296281729,"Firth PML"
"M6","Trade Freedom",0.133699015471168,"10th",5.03466546121173,0.506089880530962,0.23008960638588,0.766641674649209,"Firth PML"
"M6","Trade Freedom",0.136427566807314,"10th",5.03466546121173,0.487523687259863,0.212671900446753,0.760425093625963,"Firth PML"
"M6","Trade Freedom",0.13915611814346,"10th",5.03466546121173,0.46922807160865,0.192830431907045,0.75819274094486,"Firth PML"
"M6","Trade Freedom",0.141884669479606,"10th",5.03466546121173,0.451273845932112,0.175101781300739,0.749373729841026,"Firth PML"
"M6","Trade Freedom",0.144613220815753,"10th",5.03466546121173,0.433723087649774,0.158917954391483,0.746638758649787,"Firth PML"
"M6","Trade Freedom",0.147341772151899,"10th",5.03466546121173,0.416628610862439,0.140093527769663,0.746946566562341,"Firth PML"
"M6","Trade Freedom",0.150070323488045,"10th",5.03466546121173,0.400033847912182,0.126143685030048,0.741339513361824,"Firth PML"
"M6","Trade Freedom",0.152798874824192,"10th",5.03466546121173,0.383973074201461,0.112072411770821,0.73623477169539,"Firth PML"
"M6","Trade Freedom",0.155527426160338,"10th",5.03466546121173,0.368471898643634,0.100499946594221,0.734733090911122,"Firth PML"
"M6","Trade Freedom",0.158255977496484,"10th",5.03466546121173,0.353547941883121,0.0878940606706334,0.733352704677073,"Firth PML"
"M6","Trade Freedom",0.16098452883263,"10th",5.03466546121173,0.339211631544076,0.0753114858475257,0.729676876344734,"Firth PML"
"M6","Trade Freedom",0.163713080168777,"10th",5.03466546121173,0.3254670549219,0.0645032611095165,0.731758312910725,"Firth PML"
"M6","Trade Freedom",0.166441631504923,"10th",5.03466546121173,0.312312822070822,0.0566956184266274,0.72527133620742,"Firth PML"
"M6","Trade Freedom",0.169170182841069,"10th",5.03466546121173,0.299742904377247,0.0478162055603229,0.725049134467762,"Firth PML"
"M6","Trade Freedom",0.171898734177216,"10th",5.03466546121173,0.287747424439126,0.040277290327458,0.720027936292723,"Firth PML"
"M6","Trade Freedom",0.174627285513362,"10th",5.03466546121173,0.276313381972872,0.0350282903476325,0.716458950036202,"Firth PML"
"M6","Trade Freedom",0.177355836849508,"10th",5.03466546121173,0.265425307488698,0.0311159675761764,0.714372909970373,"Firth PML"
"M6","Trade Freedom",0.180084388185654,"10th",5.03466546121173,0.255065840764716,0.026329222326347,0.712310788139829,"Firth PML"
"M6","Trade Freedom",0.182812939521801,"10th",5.03466546121173,0.245216234953894,0.0229828158533906,0.71021208952014,"Firth PML"
"M6","Trade Freedom",0.185541490857947,"10th",5.03466546121173,0.235856789745682,0.0199910846568066,0.708153285646584,"Firth PML"
"M6","Trade Freedom",0.188270042194093,"10th",5.03466546121173,0.226967218634123,0.0173426452767645,0.70608590700497,"Firth PML"
"M6","Trade Freedom",0.190998593530239,"10th",5.03466546121173,0.21852695624678,0.0149682955151437,0.702471383299248,"Firth PML"
"M6","Trade Freedom",0.193727144866386,"10th",5.03466546121173,0.210515412058768,0.0130178816443556,0.701925626689693,"Firth PML"
"M6","Trade Freedom",0.196455696202532,"10th",5.03466546121173,0.202912176812769,0.0112449893192539,0.70081709588692,"Firth PML"
"M6","Trade Freedom",0.199184247538678,"10th",5.03466546121173,0.1956971877144,0.0096720005490824,0.699025429071057,"Firth PML"
"M6","Trade Freedom",0.201912798874825,"10th",5.03466546121173,0.188850858068085,0.00833247167163337,0.697221660194508,"Firth PML"
"M6","Trade Freedom",0.204641350210971,"10th",5.03466546121173,0.182354176531459,0.00725352244197329,0.695242379606017,"Firth PML"
"M6","Trade Freedom",0.207369901547117,"10th",5.03466546121173,0.176188780645683,0.00631136328836712,0.693255806556324,"Firth PML"
"M6","Trade Freedom",0.210098452883263,"10th",5.03466546121173,0.170337008777791,0.00549099196522183,0.691261989176648,"Firth PML"
"M6","Trade Freedom",0.21282700421941,"10th",5.03466546121173,0.164781934110515,0.00477309548194859,0.694319314167902,"Firth PML"
"M6","Trade Freedom",0.215555555555556,"10th",5.03466546121173,0.159507383847056,0.00400487189723715,0.696454585647961,"Firth PML"
"M6","Trade Freedom",0,"90th",8.37468197127209,0.0850493721426832,0.00204871329987691,0.448595145873328,"Firth PML"
"M6","Trade Freedom",0.00272855133614628,"90th",8.37468197127209,0.0867572782413244,0.00233795577277777,0.445958734871629,"Firth PML"
"M6","Trade Freedom",0.00545710267229256,"90th",8.37468197127209,0.0885513870453603,0.00268219984423118,0.443325360368046,"Firth PML"
"M6","Trade Freedom",0.00818565400843884,"90th",8.37468197127209,0.0904366633401752,0.0030467379989384,0.44239537379621,"Firth PML"
"M6","Trade Freedom",0.0109142053445851,"90th",8.37468197127209,0.0924183817393198,0.00347558003251432,0.441866483616529,"Firth PML"
"M6","Trade Freedom",0.0136427566807314,"90th",8.37468197127209,0.0945021449595118,0.00396700771099694,0.439648408008477,"Firth PML"
"M6","Trade Freedom",0.0163713080168777,"90th",8.37468197127209,0.0966939026472293,0.00452779763659863,0.439664675560643,"Firth PML"
"M6","Trade Freedom",0.0190998593530239,"90th",8.37468197127209,0.0989999706405515,0.0051674515507891,0.4404514152553,"Firth PML"
"M6","Trade Freedom",0.0218284106891702,"90th",8.37468197127209,0.101427050511889,0.00589693583406581,0.436369636508252,"Firth PML"
"M6","Trade Freedom",0.0245569620253165,"90th",8.37468197127209,0.103982249191056,0.00672870429119849,0.430553052577813,"Firth PML"
"M6","Trade Freedom",0.0272855133614628,"90th",8.37468197127209,0.106673098412228,0.00767688857845264,0.425909599398544,"Firth PML"
"M6","Trade Freedom",0.0300140646976091,"90th",8.37468197127209,0.109507573660859,0.0086107385232997,0.422777837344179,"Firth PML"
"M6","Trade Freedom",0.0327426160337553,"90th",8.37468197127209,0.112494112215645,0.00967096495158009,0.42048137340985,"Firth PML"
"M6","Trade Freedom",0.0354711673699016,"90th",8.37468197127209,0.115641629783693,0.0110406500465219,0.417905242353355,"Firth PML"
"M6","Trade Freedom",0.0381997187060479,"90th",8.37468197127209,0.118959535111853,0.0125982769980765,0.415334148348145,"Firth PML"
"M6","Trade Freedom",0.0409282700421942,"90th",8.37468197127209,0.122457741820926,0.0143669176437985,0.417307017541297,"Firth PML"
"M6","Trade Freedom",0.0436568213783405,"90th",8.37468197127209,0.126146676549704,0.0161998292806107,0.419941767810952,"Firth PML"
"M6","Trade Freedom",0.0463853727144867,"90th",8.37468197127209,0.130037282310086,0.018214024493374,0.414252092985949,"Firth PML"
"M6","Trade Freedom",0.049113924050633,"90th",8.37468197127209,0.13414101574111,0.0205198819036808,0.414645646432838,"Firth PML"
"M6","Trade Freedom",0.0518424753867793,"90th",8.37468197127209,0.138469836707994,0.0229916915632058,0.416750191881574,"Firth PML"
"M6","Trade Freedom",0.0545710267229256,"90th",8.37468197127209,0.14303618842332,0.0263369791734822,0.412569980388999,"Firth PML"
"M6","Trade Freedom",0.0572995780590718,"90th",8.37468197127209,0.147852965975393,0.0299043121279041,0.413055851372933,"Firth PML"
"M6","Trade Freedom",0.0600281293952181,"90th",8.37468197127209,0.152933470841635,0.0332371493125081,0.408538401476879,"Firth PML"
"M6","Trade Freedom",0.0627566807313644,"90th",8.37468197127209,0.158291348656796,0.0368432558413197,0.406910953652155,"Firth PML"
"M6","Trade Freedom",0.0654852320675107,"90th",8.37468197127209,0.163940507218675,0.0409709945661386,0.409804373523622,"Firth PML"
"M6","Trade Freedom",0.068213783403657,"90th",8.37468197127209,0.169895011480159,0.0458015469141974,0.407193273782779,"Firth PML"
"M6","Trade Freedom",0.0709423347398032,"90th",8.37468197127209,0.176168952140431,0.0505759831230356,0.408137737704139,"Firth PML"
"M6","Trade Freedom",0.0736708860759495,"90th",8.37468197127209,0.182776284469117,0.0561420650751798,0.411787125930502,"Firth PML"
"M6","Trade Freedom",0.0763994374120958,"90th",8.37468197127209,0.189730634248478,0.0622700332322423,0.417090194233899,"Firth PML"
"M6","Trade Freedom",0.0791279887482421,"90th",8.37468197127209,0.197045068286496,0.0686809723352353,0.41764453770066,"Firth PML"
"M6","Trade Freedom",0.0818565400843883,"90th",8.37468197127209,0.204731827929908,0.0747361043821707,0.42244879446677,"Firth PML"
"M6","Trade Freedom",0.0845850914205346,"90th",8.37468197127209,0.212802025477275,0.0813505785907623,0.429184360170791,"Firth PML"
"M6","Trade Freedom",0.0873136427566809,"90th",8.37468197127209,0.221265305420422,0.0880005383998565,0.428945549751259,"Firth PML"
"M6","Trade Freedom",0.0900421940928272,"90th",8.37468197127209,0.230129475042244,0.0989195920995834,0.440556223139529,"Firth PML"
"M6","Trade Freedom",0.0927707454289735,"90th",8.37468197127209,0.239400112009071,0.104732545468148,0.444408282881825,"Firth PML"
"M6","Trade Freedom",0.0954992967651197,"90th",8.37468197127209,0.249080160056298,0.112352653733256,0.454585070700611,"Firth PML"
"M6","Trade Freedom",0.098227848101266,"90th",8.37468197127209,0.259169527405509,0.116696270975319,0.456828988254907,"Firth PML"
"M6","Trade Freedom",0.100956399437412,"90th",8.37468197127209,0.269664705795534,0.124802554710027,0.464542339649231,"Firth PML"
"M6","Trade Freedom",0.103684950773559,"90th",8.37468197127209,0.280558430516855,0.129484474974131,0.481364157279903,"Firth PML"
"M6","Trade Freedom",0.106413502109705,"90th",8.37468197127209,0.291839403159997,0.135432568869569,0.492295180274054,"Firth PML"
"M6","Trade Freedom",0.109142053445851,"90th",8.37468197127209,0.303492098544893,0.144300216573129,0.507846065954877,"Firth PML"
"M6","Trade Freedom",0.111870604781997,"90th",8.37468197127209,0.315496675255022,0.155077934626015,0.519197860636559,"Firth PML"
"M6","Trade Freedom",0.114599156118144,"90th",8.37468197127209,0.327829005319918,0.156798725103359,0.536098353576652,"Firth PML"
"M6","Trade Freedom",0.11732770745429,"90th",8.37468197127209,0.34046083305168,0.163381466185715,0.552110720436062,"Firth PML"
"M6","Trade Freedom",0.120056258790436,"90th",8.37468197127209,0.353360066222535,0.168659149525047,0.569486280512813,"Firth PML"
"M6","Trade Freedom",0.122784810126583,"90th",8.37468197127209,0.366491195200923,0.168050904095124,0.588153951548857,"Firth PML"
"M6","Trade Freedom",0.125513361462729,"90th",8.37468197127209,0.379815827964935,0.174468581918418,0.606911722621029,"Firth PML"
"M6","Trade Freedom",0.128241912798875,"90th",8.37468197127209,0.393293321739284,0.181256505921101,0.629757796497498,"Firth PML"
"M6","Trade Freedom",0.130970464135021,"90th",8.37468197127209,0.406881485986707,0.187439423612075,0.65643286473095,"Firth PML"
"M6","Trade Freedom",0.133699015471168,"90th",8.37468197127209,0.420537327179747,0.194181064697578,0.673692059297607,"Firth PML"
"M6","Trade Freedom",0.136427566807314,"90th",8.37468197127209,0.434217803598845,0.200010757583029,0.694392868403326,"Firth PML"
"M6","Trade Freedom",0.13915611814346,"90th",8.37468197127209,0.447880558564648,0.202925536103025,0.713912914779742,"Firth PML"
"M6","Trade Freedom",0.141884669479606,"90th",8.37468197127209,0.461484602988126,0.202560815848495,0.734110927231077,"Firth PML"
"M6","Trade Freedom",0.144613220815753,"90th",8.37468197127209,0.474990922624092,0.202178415007547,0.752587604177109,"Firth PML"
"M6","Trade Freedom",0.147341772151899,"90th",8.37468197127209,0.488362991424871,0.201725724286016,0.769819683203934,"Firth PML"
"M6","Trade Freedom",0.150070323488045,"90th",8.37468197127209,0.50156717924071,0.203280334214821,0.78913467457899,"Firth PML"
"M6","Trade Freedom",0.152798874824192,"90th",8.37468197127209,0.514573049082092,0.202556070217588,0.808821374335904,"Firth PML"
"M6","Trade Freedom",0.155527426160338,"90th",8.37468197127209,0.527353545586529,0.199288450188533,0.827774517263896,"Firth PML"
"M6","Trade Freedom",0.158255977496484,"90th",8.37468197127209,0.539885081707847,0.201944238156204,0.845079335707879,"Firth PML"
"M6","Trade Freedom",0.16098452883263,"90th",8.37468197127209,0.552147534659906,0.201202061083035,0.859583920086334,"Firth PML"
"M6","Trade Freedom",0.163713080168777,"90th",8.37468197127209,0.56412416469983,0.203878695646531,0.871517182113259,"Firth PML"
"M6","Trade Freedom",0.166441631504923,"90th",8.37468197127209,0.575801471511648,0.204676458330729,0.882853446356177,"Firth PML"
"M6","Trade Freedom",0.169170182841069,"90th",8.37468197127209,0.587169002962723,0.202401258283159,0.894950867969669,"Firth PML"
"M6","Trade Freedom",0.171898734177216,"90th",8.37468197127209,0.598219130134301,0.203753974475882,0.905761526834977,"Firth PML"
"M6","Trade Freedom",0.174627285513362,"90th",8.37468197127209,0.608946801068726,0.203637412699366,0.916076221715972,"Firth PML"
"M6","Trade Freedom",0.177355836849508,"90th",8.37468197127209,0.619349283895738,0.204238283273817,0.924921934564015,"Firth PML"
"M6","Trade Freedom",0.180084388185654,"90th",8.37468197127209,0.629425908113514,0.202207690383917,0.932057073779938,"Firth PML"
"M6","Trade Freedom",0.182812939521801,"90th",8.37468197127209,0.639177810961942,0.199626892211645,0.938487792744378,"Firth PML"
"M6","Trade Freedom",0.185541490857947,"90th",8.37468197127209,0.648607694135631,0.199150308168664,0.94539505567319,"Firth PML"
"M6","Trade Freedom",0.188270042194093,"90th",8.37468197127209,0.657719594596532,0.195399630227554,0.951870071695156,"Firth PML"
"M6","Trade Freedom",0.190998593530239,"90th",8.37468197127209,0.666518671981516,0.191951765821173,0.957114836683301,"Firth PML"
"M6","Trade Freedom",0.193727144866386,"90th",8.37468197127209,0.675011014057371,0.189447365981251,0.962246216398913,"Firth PML"
"M6","Trade Freedom",0.196455696202532,"90th",8.37468197127209,0.683203460839813,0.187531333807427,0.966781997252848,"Firth PML"
"M6","Trade Freedom",0.199184247538678,"90th",8.37468197127209,0.691103447342687,0.185773241023211,0.970785464314722,"Firth PML"
"M6","Trade Freedom",0.201912798874825,"90th",8.37468197127209,0.698718864434329,0.184027950586411,0.974198423933018,"Firth PML"
"M6","Trade Freedom",0.204641350210971,"90th",8.37468197127209,0.70605793692572,0.183058781209789,0.977128631493235,"Firth PML"
"M6","Trade Freedom",0.207369901547117,"90th",8.37468197127209,0.713129117776311,0.180653682540862,0.979752371524222,"Firth PML"
"M6","Trade Freedom",0.210098452883263,"90th",8.37468197127209,0.719940997157081,0.178937620243301,0.982068026839847,"Firth PML"
"M6","Trade Freedom",0.21282700421941,"90th",8.37468197127209,0.726502225037386,0.177282071156651,0.983771136263123,"Firth PML"
"M6","Trade Freedom",0.215555555555556,"90th",8.37468197127209,0.732821445946034,0.177467348029291,0.985312997703481,"Firth PML"
